ISO3,Country,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
DOM,dominicanrepublicDominicanRepublic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,771181.95,688881.9,750860.95,675447.6869,723478.4025,813512.6251,893027.6821,818390.6812,1091613.639,938399.3948,1102862.328,1086003.01,1032003.001,1087002.804,1086003.01,1410004.083,0.0,0.0,0.0,0.0,0.0,510463.52,405720.9576,152250.0123,0.0,0.0,0.0,0.0,186671.7542,167800.6575,150813.3176,85164.0,6514.0,,,,,,,,,,,,,,,,,,,8888.0,,10522.0,769530.0,1446311.0,1724162.0,7318.0,,,
ESP,spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.408,323.1039,0.0,1320.865,2540.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11696.7676,5187.9513,5734.5862,6390.9545,7032.08205,7391.76375,8344.81865,7658.9849,2572.6386,5594.3713,6046.51355,6096.3,6771.97325,4162.75685,3977.83575,4757.1461,5776.24425,4752.06585,4999.98205,4999.98205,5999.77525,8000.3777,8000.3777,0.0,0.0,0.0,0.0,0.0,9632.154,8930.06345,6999.56845,5208.2723,9999.9641,2427.34345,3000.39565,1049.57965,2500.49905,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FJI,fijiFiji,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,349556.0,564777.0,489476.0,120726.0,59500.0,60000.0,58000.0,
FRA,franceFrance(a),309207.3842,0.0,56506.6047,106170.1127,120882.5167,0.0,163401.161,186641.2727,0.0,0.0,901650.8984,335488.5335,406421.0161,510601.7028,539522.55,597811.3064,666349.9752,608446.3018,347948.3546,401441.355,477790.4002,539134.4189,512851.2375,648493.9125,688170.665,683821.971,708511.986,489021.8169,587422.1952,639562.833,916353.1419,665631.6279,308128.3391,449121.5334,680124.5651,803537.0462,765853.7838,804000.365,1123141.67,1119013.459,1156122.653,1274837.935,1492780.66,1466363.36,1683594.85,1829525.031,1757037.992,2067310.197,2224910.728,2194343.88,2004666.65,2432736.643,2661811.212,2810560.932,2812596.08,2712853.5,2772800.45,3051009.165,3184009.094,3281010.371,2970008.643,2904009.083,0.0,0.0,0.0,0.0,0.0,1925006.298,1865005.497,1687004.714,1661005.01,1590004.452,1529604.344,1379004.397,1388203.714,977703.257,550428.8307,489805.0,183000.0,104000.0,151000.0,128000,131000,165000,164000,80000,70000,185000,174000,170000,168000,168000,175000.0,160000.0,160000.0,160000.0,160000,93100.0,80800.0,90000.0,100000.0,71000.0,70000.0,70000.0,70000.0,70000.0,70000.0
GBR,unitedkingdom,6152.18275,8418.9903,11911.15415,10494.78045,14960.3202,9742.90345,9368.99705,11196.871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHA,ghanaGhana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75561.6064,116921.9538,166140.4318,118151.3743,140084.8456,188378.7182,189391.72,198434.565,193760.735,203921.235,243343.975,314365.87,250354.72,309082.41,352366.14,350943.67,291606.35,245782.495,342001.414,323001.279,335000.8295,316000.6945,324001.0722,0.0,0.0,0.0,0.0,0.0,225100.7973,181300.9139,63500.07685,70400.0724,27452.65495,169500.5092,204000.4869,195000.316,287301.3462,347701.4545,382100.0,485100.0,338200.0,423700.0,426100,512900,473200,519200,442500,353100,503824,692620,683654,494716,498060,606700.0,841775.0,1033368.0,796000.0,440000,512208.0,400069.0,752771.0,826994.0,940389.0,1014605.0,1143676.0,1476966.0,1011302.0,1116334.0
GIN,frenchwestafricaguineaGuinea(b),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99382.89865,325541.404,492151.2509,493179.4935,451532.62,365879.6050,330216.25,300974.331,1377816.635,1766682.339,1442791.0,1498673.75,1678514.6,1869532.0,1608407.15,1665305.95,2117448.2,2540125.0,2600007.939,2010005.993,2049006.056,3700011.102,6100018.743,0.0,0.0,0.0,0.0,0.0,13911042.32,12822038.91,11827035.37,12986039.54,14738044.02,11750035.04,12439037.85,13500040.95,15619046.75,16523049.81,16150000.0,17065000.0,15997000.0,17040000.0,14400,17733452,18492600,16510000,17300000,17320000,17991900,17191700,17480000,17044000,18795000,19237300.0,18783928.0,18519010.0,17682330.0,14774240,16427300.0,17593100.0,17326140.0,18330620.0,18742730.0,20905000.0,32424000.0,51701000.0,59573707.0,70173326.0
GRC,greeceGreece,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2319.64215,4299.9236,299.73475,6280.20505,2280.0162,0.0,590.32505,0.0,0.0,9488.89095,129897.9283,109733.4,179886.5723,186953.2,50802.5,50802.5,50802.5,50802.5,10160.5,0.0,1314.7687,22420.1593,44237.80095,45532.24865,77448.41125,163657.2056,284913.6287,328242.0649,353520.3728,500171.9496,697983.6759,799631.35,856207.0461,918478.7185,883700.3431,1119687.1,1321276.5,1281070.386,1046531.5,1270498.385,1381063.93,1659209.65,1818729.5,1912206.1,2292006.606,2889009.137,2442007.084,2748007.814,2783008.704,0.0,0.0,0.0,0.0,0.0,3258865.561,3248832.068,2887864.048,2456187.077,2449771.738,2341076.741,2314969.336,2455995.044,2533107.143,2576007.822,2511036.0,2164773.0,2084611.0,2205498.0,2194100,2200215,2451734,1876983,1714023,1882505,1818525,1903280,2492000,2418000,2444000,2441443.0,2162900.0,2125900.0,2174000.0,1935000,1902000.0,2324000.0,1816000.0,1844000.0,1876000.0,1831000.0,1880000.0,1927000.0,1607000.0,1492000.0
GUY,britishguianaguyanaGuyana,0.0,0.0,0.0,0.0,2069.69385,4266.39395,0.0,29870.85395,0.0,0.0,135705.6701,188061.7106,197458.141,222515.9661,192984.4728,200891.3739,187385.0213,122010.3322,126968.6562,66151.967350,32961.67805,51816.5179,109514.9493,160480.0173,293334.6511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679904.0822,1133877.254,1380739.81,1976182.704,1825241.364,1668390.678,2120576.618,2426264.405,2293983.839,2341450.647,2474368.276,2519871.059,2237243.5430,1611332.358,1701290.377,2510852.6,2411711.521,2762636.902,2163217.188,2517393.929,2918693.037,3357741.451,3381414.4,3721791.15,4306019.9,3211009.606,2332007.479,3727011.615,3622010.976,3048008.769,0.0,0.0,0.0,0.0,0.0,3052008.958,2395906.863,1783105.771,1087303.554,2484707.601,2153192.839,2073924.682,2351503.446,2154853.065,0.0,1423978.0,2145907.0,2373759.0,2083200.0,2093000,2028080,2475459,2470895,2267368,2359272,2689451,2011301,1639266,1715705,1503416,1694126.0,1478670.0,2242928.0,2092237.0,1484935,1082512.0,1818399.0,2213972.0,1713242.0,1563563.0,1526467.0,1479090.0,1459223.0,926053.0,1919747.0
HRV,croatiayugoslaviaCroatia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4280.61865,5139.1809,7532.9947,23144.60295,22725.99035,20876.77935,24283.595,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2300.0,4800.0,5690.0,8220.0,8000.0,11900.0,9780.0,12215.0,11780.0,14342.0
