ISO3,Country,1913,1914,1915,1916,1917,1918,1919,1920,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
 BRA, Brazil Brazil Brazil Brazil Brazil Brazil Brazil Brazil Brazil Brazil Brazil Brazil Brazil Brazil Brazil Brazil Brazil Brazil Brazil Brazil Brazil,3.392740506,3.219868744,3.648284657,4.348231781,4.450872446,4.211377562,0.0,0.0,4.499860035,3.758016858,3.742651862,3.098068489,3.110323163,0.0,3.415228142,4.471867127,3.110323163,3.861870548,3.811203384,6.421915337,3.703897235,3.908867531,4.534851171,4.446642406,4.601723119,4.659730646,4.581754844,4.885633417,4.986470094,5.175577743,5.073154801,4.369444185,4.21598084,4.050978197,3.706945352,4.080961712,4.224969674,4.25380237,3.603962552,3.717955896,3.408976393,3.801965724,0.0,3.613884483,3.493888215,3.697894311,3.699884918,3.728499891,0.0,4.432210507,4.821000902,5.225342913,5.380859071,5.749587882,5.769867189,5.83,5.115,6.338,6.946,0.0,5.351,4.922,5.355,9.359,10.0,13.752,17.276,25.517,53.684,40.57,29.673,23.361,35.78,56.447,52.378,101.728,89.578,85.862,80.0,80.0,62.424,55.041,52.335,46.031,40.176,50.393,42.884,41.662,40.416,47.596,38.293,40.075,49.6,54.0,57.0,62.047,65.2,66.773,79.563,80.0,0.0,0.0,0.0,0.0,0.0
 BWA, Botswana Botswana Botswana Botswana Botswana Botswana Botswana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000311032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.015,0.011,0.018,0.013,0.025,0.032,0.021,0.056,0.046,0.02,0.165,0.192,0.234,0.0,0.0,0.0,0.0,0.0,0.004,0.002,0.008,0.009,0.162,2.709,3.02,2.722,0.176,1.626,1.774,1.562,1.522,1.206,0.958,0.0,0.0,0.0,0.0,0.0
 CAF, Central African Republic Central African Republic Central African Republic Central African Republic Central African Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026437747,0.0153961,0.009330969,0.002488259,0.003110323,0.003110323,0.002177226,0.000622065,0.001244129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.043,0.031,0.078,0.216,0.249,0.212,0.224,0.382,0.329,0.241,0.191,0.155,0.171,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CAN, Canada Canada Canada Canada Canada Canada Canada Canada Canada Canada Canada Canada Canada Canada Canada Canada Canada Canada Canada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.3608908,47.44430966,53.98696775,54.56215981,57.62760101,58.80352089,59.97661037,65.3811079,83.78874685,94.69027402,91.73304096,92.44110603,102.1706945,116.575783,127.4054617,146.9664085,158.45165,165.1937731,166.2523405,150.5802619,113.5672607,90.91197785,83.87692451,88.10158315,95.49379491,109.7822152,0.0,0.0,0.0,94.69027402,91.73304096,92.44110603,0.0,0.0,0.0,142.1836646,139.4487263,143.974091,139.1464962,129.9616186,124.7551554,119.2950142,112.1592174,103.2007092,93.10335604,85.31681752,77.82554197,74.917,70.318,64.652,60.788,52.827,51.433,52.621,53.921,53.967,49.175,50.62,52.034,64.735,73.512,79.486,87.561,102.899,117.227,135.889,159.527,169.412,176.552,161.402,153.299,145.98,152.032,166.378,171.376,165.599,159.038,155.538,160.2,152.059,141.549,130.307,120.541,4.448,102.377,96.501,97.367,102.693,102.624,107.486,133.636,152.105,0.0,0.0,0.0,0.0,0.0
 CHL, Chile Chile Chile Chile Chile Chile Chile Chile Chile Chile Chile Chile Chile Chile Chile Chile Chile Chile Chile Chile Chile,0.0,0.0,1.335479456,0.92849367,1.15178377,1.195888153,0.0,0.0,3.282914995,3.849335946,0.0,3.595440266,0.97555286,0.0,0.806226867,0.539112314,0.519983826,1.184908712,4.573792417,7.419582595,8.271531212,7.738297409,9.814718049,9.145376505,10.24705297,10.43301919,8.20605891,5.816335417,5.404217598,6.337252341,5.60953003,7.170010264,5.251936176,5.108768001,5.571677397,5.770955802,5.401947062,5.226151597,4.064974651,4.590961401,4.190973842,2.384995801,0.0,3.45245871,2.445958135,1.782837237,1.63291966,2.021710056,2.404279805,1.961991851,1.775994526,2.107866007,1.808030854,1.795993904,1.837983266,1.578,1.996,2.942,3.048,0.0,3.997,4.017,3.62,3.182,0.465,6.836,12.456,16.907,17.759,16.829,17.24,17.947,17.035,20.614,22.559,27.503,28.879,34.473,33.638,36.896,44.585,53.174,49.459,44.98,45.663,54.143,42.673,38.688,38.954,39.986,40.447,42.1,41.528,39.162,40.834,39.494,45.137,49.936,51.309,46.031,0.0,0.0,0.0,0.0,0.0
 CHN, China China China China China China China China China China China China China China China,5.454262698,5.528412802,6.220646325,4.665484744,5.411962303,5.411962303,6.220646325,4.136729806,2.783739231,3.337376753,0.0,3.421355479,3.110323163,0.0,2.737084383,3.919007185,4.478865354,2.267425586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.72591832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.5,1.5,1.5,1.5,2.5,3.0,4.7,0.0,45.0,50.0,56.0,57.0,59.0,60.6,65.3,71.5,77.8,85.0,100.0,120.0,140.0,160.0,160.0,127.611,145.333,181.36,172.845,162.5,176.91,181.87,202.0,210.1,212.35,255.0,247.5,275.0,285.0,320.0,340.88,360.96,403.05,428.163,451.799,0.0,0.0,0.0,0.0,0.0
 CMR, Cameroon Cameroon Cameroon Cameroon Cameroon Cameroon Cameroon Cameroon Cameroon Cameroon Cameroon Cameroon Cameroon Cameroon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013996454,0.087991042,0.342975335,0.442412367,0.483375323,0.536997294,0.544990825,0.710988772,0.717986999,0.677988243,0.635003577,0.506982675,0.370999347,0.357718267,0.332991198,0.278000684,0.223010171,0.168983857,0.0,0.0,0.0,0.0,0.0,0.0,0.062486392,0.032502877,0.012938944,0.016702435,0.018039874,0.043544524,0.026873192,0.042051569,0.029890206,0.030885509,0.015987061,0.006002924,0.007,0.003,0.003,0.002,0.0,0.003,0.008,0.006,0.006,0.006,0.002,0.01,0.004,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.6,0.5,0.5,0.5,1.0,0.93,1.0,1.5,1.5,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.0
 COL, Colombia Colombia Colombia Colombia Colombia Colombia Colombia Colombia Colombia Colombia Colombia Colombia Colombia Colombia Colombia Colombia Colombia Colombia Colombia Colombia Colombia,4.471711611,7.040123169,8.205623464,9.290224254,7.52387173,7.322944854,0.0,0.0,11.19122267,8.275419116,0.0,2.347920749,2.239432677,0.0,2.384280427,0.0,0.0,7.721346148,9.27632111,10.70915368,10.23268328,12.1145532,13.7545333,16.19598146,17.72937078,19.65497185,20.40431091,18.55674785,17.58890859,17.2165718,15.75985195,13.59758639,11.9133775,10.42766943,11.98429287,12.63783397,13.39687724,13.13302852,13.60128767,11.74044353,11.84485708,13.63400827,10.11209605,11.56153774,12.37687786,13.49715405,12.47426208,12.3426021,10.09355852,11.34484153,9.836925757,8.56169326,8.011819228,7.423035053,6.779446985,6.268,5.874,5.811,6.726,8.244,9.624,9.274,7.992,0.563,0.0,0.877,16.461,14.702,13.642,22.9,35.547,39.996,0.546,29.02,29.506,29.353,34.845,32.117,27.469,20.996,21.165,22.073,18.811,18.813,34.599,37.018,21.813,20.823,46.515,37.739,35.783,15.683,15.483,34.321,47.838,53.606,55.908,66.178,55.745,57.015,0.0,0.0,0.0,0.0,0.0
 CRI, Costa Rica Costa Rica Costa Rica Costa Rica Costa Rica Costa Rica Costa Rica Costa Rica Costa Rica Costa Rica Costa Rica Costa Rica Costa Rica Costa Rica Costa Rica Costa Rica Costa Rica Costa Rica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126030295,0.148673447,0.0,0.251562937,0.092345495,0.0,0.673758203,1.010855028,0.0,0.55967155,0.909987248,0.882958539,0.95197661,0.926969612,0.507977979,0.217007247,0.138596,0.05408852,0.061833224,0.034089142,0.008833318,0.003576872,0.0,0.062206463,0.202171006,0.17728842,0.009330969,0.009330969,0.009330969,0.009330969,0.0,0.0,0.0,0.0,0.0,0.093309695,0.018661939,0.018661939,0.015551616,0.015551616,0.015551616,0.016,0.156,0.156,0.243,0.56,0.56,0.3,0.4,0.5,0.45,0.56,0.62,0.84,0.93,0.1,1.073,0.362,0.336,0.368,0.387,0.072,0.564,0.144,0.0,0.0,0.464,0.713,0.733,0.636,0.5,0.051,0.1,0.1,0.11,0.15,0.54,1.85,1.221,0.154,0.205,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CUB, Cuba Cuba Cuba Cuba Cuba Cuba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119778545,0.038910143,0.018879662,0.00606513,0.001555162,0.001244129,0.013156667,0.034369071,0.011321576,0.010388479,0.177039594,0.215078847,0.0,0.027401947,0.036732917,0.021056888,0.062952941,0.031352057,0.028459457,0.025006998,0.019128487,0.010823925,0.0,0.0,0.001897297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.547,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
