ISO3,Country,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
DEU,"Germany-Bavaria..:PrussiaGermany-Prussia......Germany(Prussia)GermanyGermanyGermany(d)Germany,FederalRepublicofGermany,FederalRepublicof",,,,,,,,,,,5284.216,999.744,323.08799999999997,541.528,442.976,,,,,,,734.568,179.832,1059.688,3314.192,3220.72,1524.0,1879.6,1320.8,1016.0,1016.0,1016.0,508.0,,,,,,,,,,,,,,,,,,,,,,,,,69000.0,60000.0,75000.0,93000.0,85000.0,81278.0,85624.0,80497.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DZA,AlgeriaAlgeria::Algeria:.:.AlgeriaAlgeriaAlgeriaAlgeriaAlgeriaAlgeriaAlgeriaAlgeriaAlgeriaAlgeriaAlgeriaAlgeriaAlgeria'Algeria'BurkinaFaso'Algeria'Algeria'Algeria,438456.832,355022.912,225817.176,389083.296,234747.816,202472.544,242106.704,334594.2,,,467229.952,583042.776,716395.824,929311.832,844296.0,817035.704,778335.248,846647.024,564834.024,569252.608,587725.52,532184.864,603835.216,531368.0,631118.88,584424.536,499896.384,370872.512,441508.896,334534.256,76809.6,220339.92,401320.0,584809.6,713757.272,670560.0,648208.0,677062.4,776528.8,702554.856,618693.2,757936.0,751840.0,605536.0,605353.12,560921.408,571736.728,563020.464,439588.656,390144.0,348488.0,72873.616,86170.008,64649.096,201168.0,365760.0,400304.0,492253.0,490553.0,490000.0,611000.0,790000.0,669200.0,743100.0,1001000.0,1173100.0,1082800.0,1025400.0,916000.0,947000.0,892800.0,1000200.0,1221200.0,1203300.0,1209000.0,1331000.0,1223600.0,1128000.0,1090000.0,1143000.0,718000.0,725000.0,758000.0,1050000.0,1062600.0,1155000.0,1096000.0,,1010.0,2350.0,2400.0,2400.0,902300.0,1510233.0,1800025.0,1805000.0,1017000.0,1525234.0,1281100.0,1250300.0,1150000.0,1127190.0,1288900.0,1274000.0,1112000.0,1204100.0,1338400.0
EGY,Egypt...EgyptEgypt....EgyptEgyptEgyptEgyptEgyptEgyptEgyptEgyptEgyptEgyptEgyptEgyptEgypt(e)'Egypt(e)'Morocco'Egypt'Egypt(a)'Egypt(a),104415.336,71921.624,82970.624,124966.984,115693.952,31136.336,29355.288,,,,25361.392,87840.312,106772.456,231997.504,279375.616,200553.32,215300.56,313463.432,242194.08,349764.096,440611.768,437912.256,473873.576,531006.304,516978.392,458382.624,547512.24,183455.056,111703.104,328425.048,315551.312,318170.56,349197.168,294033.448,371208.808,376987.816,350464.12,397188.944,500843.296,527180.048,484103.68,534664.92,646649.456,614680.0,599440.0,557784.0,628904.0,565912.0,626872.0,601472.0,611632.0,613208.832,593671.152,660804.368,683172.624,1440778.424,660400.0,716287.0,713318.0,562840.0,553395.0,507615.0,536274.0,488973.0,513000.0,638734.0,643605.0,658300.0,720300.0,707600.0,646700.0,1043400.0,748126.0,769160.0,580061.0,207698.0,216107.0,886911.0,377333.0,359024.0,267298.0,268020.0,378756.0,210882.0,201000.0,215736.0,,19658000.0,20724000.0,21806000.0,22877000.0,25369000.0,2620900.0,2176900.0,2504000.0,3178900.0,3708200.0,3021335.0,4746000.0,6236000.0,5922000.0,6000000.0,3427000.0,2556000.0,1276000.0,1300000.0,1300000.0
ESH,SpanishSaharaWesternSahara(a),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150000.0,696000.0,2173000.0,2682000.0,173000.0,232000.0,440000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP,Spain......Spain::Spain:...SpainSpainSpainSpainSpainSpain,3546.856,8308.848,9076.944,14106.144,28139.136,43288.712,25027.128,,,,5394.96,6744.208,5313.68,5656.072,4202.176,,7626.096,5384.8,,9979.152,14506.448,,,,,23427.944,10319.512,15780.512,13845.032,21469.096,15721.584,17769.84,20351.496,18611.088,20202.144,23014.432,23091.648,24086.312,24890.984,23472.648,21860.256,22222.968,23428.96,8615.68,1511.808,,393.192,3249.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EST,Estonia..EstoniaEstonia..U.S.S.R.(Russia)(d)EstoniaU.S.S.R.(Russia)(d)EstoniaU.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d),,,,,,,,,,,,,,4052.824,3576.32,6858.0,8351.52,4850.384,4580.128,102732.84,212149.944,392624.056,1840441.328,2225170.048,10111.232,2359970.896,2152904.0,2024888.0,1356360.0,1026160.0,1046480.0,1056640.0,1625600.0,1625600.0,2032000.0,2336800.0,2540000.0,2540000.0,2794000.0,3647440.0,4028440.0,4500880.0,4947920.0,5349240.0,5750560.0,6004560.0,6106160.0,7091680.0,8798560.0,10007600.0,11094720.0,10733024.0,13599160.0,14747240.0,16301720.0,17699736.0,19249136.0,20800000.0,21650000.0,22500000.0,23750000.0,26300000.0,24150000.0,24200000.0,24250000.0,24800000.0,25000000.0,30300000.0,30700000.0,31300000.0,31600000.0,31900000.0,33755000.0,33900000.0,34100000.0,34400000.0,34400000.0,35082000.0,29994000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIN,FinlandFinlandFinland'Finland'Russia'Finland'Finland'Finland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139837.0,227964.0,233053.0,381216.0,477000.0,511500.0,527495.0,553279.0,583542.0,563934.0,546134.0,472459.0,570528.0,627570.0,647300.0,680415.0,651463.0,689053.0,715705.0,734068.0,10540000.0,10488000.0,10763000.0,11050000.0,11346300.0,822987.0,857922.0,830989.0,780000.0,660405.0,817289.0,869694.0,858005.0,877189.0,946234.0,956564.0,939531.0,978613.0,989073.0,994572.0
FRA,FranceFrenchGuianaFrance:France..FranceFranceFranceFranceFranceFrance(f)France(e)France(e)FranceFrance(d)France,340360.0,274320.0,,25908.0,,,,,,,179403.248,203200.0,225552.0,252155.96,184912.0,,189030.864,162560.0,,82702.4,71120.0,79248.0,50088.8,54864.0,103374.952,92786.2,82766.408,24259.032,98653.6,113385.6,131013.2,92964.0,75455.272,97280.984,104062.784,84580.984,65635.632,92739.464,,101738.176,87376.0,118374.16,102485.952,90670.888,75184.0,103324.152,76852.272,58021.728,81483.2,67439.032,44237.656,42672.0,34544.0,36576.0,64008.0,32105.6,30480.0,26000.0,19000.0,18000.0,35000.0,20000.0,18000.0,28000.0,19000.0,24500.0,20000.0,25400.0,28700.0,24400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEO,U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d),,,,,,,,,,,,,,,,,,,,101600.0,203200.0,382016.0,1828800.0,2213762.4,,2346960.0,2137664.0,2014728.0,1351280.0,1016000.0,1016000.0,1016000.0,1625600.0,1625600.0,2032000.0,2336800.0,2540000.0,2540000.0,2794000.0,3647440.0,4028440.0,4500880.0,4947920.0,5349240.0,5750560.0,6004560.0,6106160.0,7091680.0,8798560.0,10007600.0,11094720.0,10733024.0,13599160.0,14747240.0,16301720.0,17699736.0,19249136.0,20800000.0,21650000.0,22500000.0,23750000.0,26300000.0,24150000.0,24200000.0,24250000.0,24800000.0,25000000.0,30300000.0,30700000.0,31300000.0,31600000.0,31900000.0,33755000.0,33900000.0,34100000.0,34400000.0,34400000.0,35082000.0,29994000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIN,FrenchWestAfricaFrenchWestAfricaFrenchWestAfrica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.504,,,203.2,,,,809.752,21396.96,45817.536,5486.4,5486.4,5283.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDN,NetherlandsEastIndiesNetherlandsEastIndiesNetherlandsEastIndiesNetherlandsEastIndiesNetherlandsEastIndies(b)IndonesiaIndonesia(g)Indonesia(g)IndonesiaIndonesiaIndonesia'Indonesia,,,,,,,,,,,,,,,,,,1257.808,109.728,2723.896,7946.136,5012.944,11552.936,12071.096,26166.064,33111.44,18775.68,34089.848,30482.032,23138.384,15543.784,15894.304,2032.0,,,,,,,,,,,,,508.0,2032.0,7112.0,9144.0,2032.0,6096.0,30480.0,30480.0,30480.0,30480.0,,,,,,,,7902.0,5000.0,4000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,6000.0,525.0,601.0,2592.0,411.0,11000.0,1600.0,6384.0,8000.0,7000.0,7000.0,,,,,,,,,,,,,,,,,,,,,,,,,
IND,IndiaIndia:.:.IndiaIndiaIndiaIndiaIndiaIndia(apatite)India(d)indiaApatiteIndiaApatiteIndiaPhosphaterockIndiaApatiteIndiaPhosphaterockIndiaIndia'India'India(f)'India(d)'India(e)'India(e)'India(f),,,,,,,,,,,4838.192,6528.816,1503.68,729.488,612.648,817.88,22.352,307.848,110.744,122.936,37.592,59.944,103.632,130.048,168.656,23.368,184.912,118.872,81.28,337.312,1215.136,231.648,532.384,246.888,866.648,1131.824,598.424,3073.4,422.656,452.12,4428.744,2328.672,5650.992,8925.56,9324.848,14805.152,16349.472,14919.96,20139.152,29016.96,13126.72,4048.76,7075.424,16235.68,11630.152,6400.8,9343.136,165312.0,243477.0,228307.0,146492.0,445516.0,459427.0,682338.0,740322.0,789270.0,665232.0,543004.0,565277.0,631082.0,787392.0,816000.0,925061.0,667070.0,679419.0,738877.0,703716.0,674000.0,562771.0,487800.0,969400.0,1176500.0,1319328.0,1349983.0,1623190.0,1276269.0,1643430.0,1264035.0,1251553.0,1212834.0,1435959.0,1184351.0,2049277.0,1586843.0,1849188.0,1758982.0,1450000.0,2097490.0,2259726.0,1941158.0,1383998.0,1011250.0,1571973.0,1124440.0,1515645.0,1284580.0,1441633.0
IRL,IrishRepublic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22109.176,11729.72,10779.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRN,'Iraq'Iran'Iran'Iran'Iran(g),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,,213338.0,303000.0,224000.0,229575.0,284166.0,351656.0,252903.0,250000.0,250000.0,62000.0,98081.0,33333.0,39243.0,40000.0,85066.0,64805.0,52600.0,86579.0,86600.0
IRQ,Iraq'Iraq'Israel'Iraq'Iraq'Iraq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,1000000.0,1500000.0,1273000.0,1142500.0,900000.0,400000.0,600000.0,800000.0,1000000.0,2642000.0,2616000.0,2708000.0,2940000.0,,200000.0,100000.0,100000.0,,,,,,,,55000.0,52720.0,100000.0,140000.0,140000.0,140000.0,140000.0,140000.0,140000.0,140000.0
ISR,IsraelIsraelIsraelIsraelIsraelIsraelIsrael'Israel'Jordan'Israel'Israel'Israel'Israel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23098.76,57477.152,71836.28,117139.72,150368.0,209525.616,204724.0,224169.224,225552.0,229616.0,299720.0,239776.0,388112.0,400304.0,599440.0,777240.0,986536.0,880000.0,764000.0,873000.0,633000.0,951000.0,882000.0,639000.0,1228000.0,1553900.0,2215600.0,2307100.0,1918700.0,2147800.0,1965700.0,2064500.0,2195300.0,2518000.0,2731000.0,2761000.0,2648000.0,2482000.0,2267000.0,2372000.0,2662000.0,2779000.0,4983900.0,5421500.0,5895600.0,5925000.0,6013600.0,4110000.0,3230000.0,4091000.0,3707000.0,3290000.0,3236000.0,2949000.0,3069000.0,3088000.0,2697000.0,2777200.0,3021955.0,2488496.0,2539166.0,2778715.0,3427469.0,3591200.0,2637440.0,3028800.0,2649800.0
JAM,Jamaica(e)Jamaica(c),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.312,725.424,484.632,391.16,102.616,132.08,27.432,65.024,32.512,22.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JOR,JordanJordanJordanJordanJordanJordanJordanJordan'Jordan'Kazakhstan'Jordan'Jordan'Jordan'Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4944.872,65048.384,67114.928,4064.0,,,10160.0,25400.0,40640.0,74844.656,163590.224,208547.208,261885.176,293924.736,337608.672,361833.16,422492.424,680978.064,614407.712,564427.624,827902.84,1035889.216,1082287.904,1156243.56,1320549.048,891000.0,954000.0,694000.0,1106000.0,1595000.0,1351529.0,1683141.0,1771141.0,2328700.0,2825823.0,3911166.0,4243643.0,4390343.0,4745931.0,6119591.0,6067139.0,6249223.0,6845400.0,5628200.0,6635600.0,5748100.0,4460800.0,5230000.0,4215000.0,4216600.0,1410000.0,1170000.0,700000.0,130000.0,900000.0,5458260.0,5764307.0,7123887.0,6762279.0,6222775.0,6374725.0,5804991.0,5552000.0,6266000.0,5280693.0,6528708.0,7594000.0,6383000.0,5398600.0,6000000.0,8335993.0,7991157.0,8687581.0,8022393.0,9223346.0
JPN,Japan......JapanJapan....:.JapanJapanJapanJapaneseIslands(c)JapaneseIslands,19036.792,38246.304,57696.608,114772.44,121587.768,192207.896,,,,,33096.2,85588.856,,108563.664,75382.12,,15240.0,27711.4,,18756.376,34740.088,,91243.912,113096.04,,150383.24,233799.888,235712.0,233680.0,279400.0,201168.0,52832.0,,101600.0,177800.0,110660.688,244115.336,243840.0,144435.576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAZ,"U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)'Kazakhstan'Korea,Dem.P.R.of'Kazakhstan'Kazakhstan'Kazakhstan'Kazakhstan",,,,,,,,,,,,,,,,,,,,101600.0,203200.0,382016.0,1828800.0,2213762.4,,2346960.0,2137664.0,2014728.0,1351280.0,1016000.0,1016000.0,1016000.0,1625600.0,1625600.0,2032000.0,2336800.0,2540000.0,2540000.0,2794000.0,3647440.0,4028440.0,4500880.0,4947920.0,5349240.0,5750560.0,6004560.0,6106160.0,7091680.0,8798560.0,10007600.0,11094720.0,10733024.0,13599160.0,14747240.0,16301720.0,17699736.0,19249136.0,20800000.0,21650000.0,22500000.0,23750000.0,26300000.0,24150000.0,24200000.0,24250000.0,24800000.0,25000000.0,30300000.0,30700000.0,31300000.0,31600000.0,31900000.0,33755000.0,33900000.0,34100000.0,34400000.0,34400000.0,35082000.0,29994000.0,680000.0,530000.0,1736800.0,70000.0,70000.0,70000.0,70000.0,70000.0,610000.0,971700.0,1197800.0,1260300.0,1698700.0,1534100.0,1059300.0,1044900.0,2470600.0,1204700.0,1755000.0,1716200.0,1868200.0,1831800.0,1830000.0,1830000.0,1830000.0,1830000.0,1830000.0,1830000.0
KEN,Kenya(a)KenyaGuanokenyaGuano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.088,346.456,40.64,359.664,638.0,350.0,747.0,682.0,352.0,297.0,219.0,55.0,20.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KGZ,U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d),,,,,,,,,,,,,,,,,,,,101600.0,203200.0,382016.0,1828800.0,2213762.4,,2346960.0,2137664.0,2014728.0,1351280.0,1016000.0,1016000.0,1016000.0,1625600.0,1625600.0,2032000.0,2336800.0,2540000.0,2540000.0,2794000.0,3647440.0,4028440.0,4500880.0,4947920.0,5349240.0,5750560.0,6004560.0,6106160.0,7091680.0,8798560.0,10007600.0,11094720.0,10733024.0,13599160.0,14747240.0,16301720.0,17699736.0,19249136.0,20800000.0,21650000.0,22500000.0,23750000.0,26300000.0,24150000.0,24200000.0,24250000.0,24800000.0,25000000.0,30300000.0,30700000.0,31300000.0,31600000.0,31900000.0,33755000.0,33900000.0,34100000.0,34400000.0,34400000.0,35082000.0,29994000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KHM,FrenchIndo-ChinaFrenchIndo-China:.FrenchIndo-ChinaFrenchIndo-ChinaFrenchIndo-ChinaFrenchIndo-ChinaCambodia,,,,,,,,,,,11081.512,12457.176,14325.6,14909.8,20662.392,19628.104,19634.2,30276.8,13208.0,406.4,,4064.0,66847.72,9347.2,20248.88,37339.016,35692.08,24343.36,71106.792,127843.28,84485.48,7152.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KIR,OceanIslandOceanIsland(f)NauruandOceanIslandsNauruandOceanIslandsOceanIslandOceanIslandOceanIslandOceanIsland(c)OceanIsland(c)OceanIsland(b)OceanIsland(b)OceanIsland(b)Banaba(b),218440.0,160528.0,128016.0,106680.0,102616.0,71120.0,53848.0,,,,,481225.352,,476117.92,558454.56,552414.44,561680.36,450397.88,381619.76,200025.0,188544.2,214630.0,231749.6,409549.6,405180.8,304342.8,319955.672,280339.8,239776.0,,,,,29667.2,212445.6,126847.6,265074.4,251206.0,256438.4,280009.6,286879.792,296875.2,313791.6,301904.4,296824.4,328980.8,319422.272,324638.416,342933.528,260756.4,361826.048,328013.568,365071.152,380014.48,452272.4,527717.512,563981.6,508836.0,619638.0,511632.0,742350.0,548450.0,520400.0,422050.0,418650.0,468400.0,445700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOR,Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016.0,27432.0,24384.0,33528.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAO,FrenchIndo-ChinaFrenchIndo-China:.FrenchIndo-ChinaFrenchIndo-ChinaFrenchIndo-ChinaFrenchIndo-ChinaLaos'Guano,,,,,,,,,,,11081.512,12457.176,14325.6,14909.8,20662.392,19628.104,19634.2,30276.8,13208.0,406.4,,4064.0,66847.72,9347.2,20248.88,37339.016,35692.08,24343.36,71106.792,127843.28,84485.48,7152.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181000.0,435000.0,,635.0
LKA,SriLanka'SriLanka'Syria'SriLanka'SriLanka'SriLanka'SriLanka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17295.0,14977.0,21305.0,23104.0,29257.0,32564.0,19693.0,26010.0,36000.0,32000.0,1598000.0,2189000.0,2392000.0,2496000.0,2084000.0,34443.0,35770.0,38775.0,40171.0,44000.0,41978.0,42159.0,40128.0,41947.0,36347.0,47778.0,58254.0,47558.0,51325.0,51000.0,52518.0,38848.0,42435.0,46530.0,47438.0
LTU,U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d),,,,,,,,,,,,,,,,,,,,101600.0,203200.0,382016.0,1828800.0,2213762.4,,2346960.0,2137664.0,2014728.0,1351280.0,1016000.0,1016000.0,1016000.0,1625600.0,1625600.0,2032000.0,2336800.0,2540000.0,2540000.0,2794000.0,3647440.0,4028440.0,4500880.0,4947920.0,5349240.0,5750560.0,6004560.0,6106160.0,7091680.0,8798560.0,10007600.0,11094720.0,10733024.0,13599160.0,14747240.0,16301720.0,17699736.0,19249136.0,20800000.0,21650000.0,22500000.0,23750000.0,26300000.0,24150000.0,24200000.0,24250000.0,24800000.0,25000000.0,30300000.0,30700000.0,31300000.0,31600000.0,31900000.0,33755000.0,33900000.0,34100000.0,34400000.0,34400000.0,35082000.0,29994000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LVA,U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d),,,,,,,,,,,,,,,,,,,,101600.0,203200.0,382016.0,1828800.0,2213762.4,,2346960.0,2137664.0,2014728.0,1351280.0,1016000.0,1016000.0,1016000.0,1625600.0,1625600.0,2032000.0,2336800.0,2540000.0,2540000.0,2794000.0,3647440.0,4028440.0,4500880.0,4947920.0,5349240.0,5750560.0,6004560.0,6106160.0,7091680.0,8798560.0,10007600.0,11094720.0,10733024.0,13599160.0,14747240.0,16301720.0,17699736.0,19249136.0,20800000.0,21650000.0,22500000.0,23750000.0,26300000.0,24150000.0,24200000.0,24250000.0,24800000.0,25000000.0,30300000.0,30700000.0,31300000.0,31600000.0,31900000.0,33755000.0,33900000.0,34100000.0,34400000.0,34400000.0,35082000.0,29994000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAR,Morocco:Morocco(FrenchZone)..Morocco(Frenchzone)Morocco(French)Morocco(French)Morocco(French)Morocco(French)Morocco(Southern)MoroccoMoroccoMoroccoMoroccoMoroccoMoroccoMorocco'MoroccoSenegal'Phosphaterock'Morocco'Morocco'Morocco,,,,,,,,,,,225321.368,435864.0,691953.912,882531.128,1197683.152,1337017.392,1608328.0,1779016.0,940581.304,1003972.592,1065603.152,1189888.4,1152262.872,1335112.392,1378442.76,1487445.336,1702891.184,687278.28,513815.584,715375.76,806133.008,1444835.312,1654042.92,2783509.8,2960589.456,3226104.8,3692789.16,3872061.344,4716576.8,3952951.2,4155811.856,5019243.2,5328608.088,5521561.728,5567261.408,6335528.096,7163170.84,7492120.144,7949333.352,8161581.848,8548017.448,10097053.72,9823916.344,9438815.768,10544545.84,10511302.32,10661895.87,11399494.0,12008060.0,15105000.0,17077000.0,19600000.0,14119400.0,15656155.0,17577254.0,19273000.0,20175100.0,18824243.0,18562162.0,17834900.0,19842300.0,21244900.0,20779000.0,21427000.0,21270000.0,25015000.0,18067000.0,21396000.0,17970000.0,19146000.0,18305000.0,18913000.0,20314000.0,20792000.0,23084000.0,22644000.0,22161000.0,2036900.0,1876400.0,1549100.0,1499600.0,1576000.0,28788000.0,27097000.0,27834000.0,24861000.0,18307000.0,26603000.0,28052000.0,27000000.0,26400000.0,32200000.0,26264000.0,26900000.0,32800000.0,37600000.0,35300000.0
MDA,U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d)U.S.S.R.(Russia)(d),,,,,,,,,,,,,,,,,,,,101600.0,203200.0,382016.0,1828800.0,2213762.4,,2346960.0,2137664.0,2014728.0,1351280.0,1016000.0,1016000.0,1016000.0,1625600.0,1625600.0,2032000.0,2336800.0,2540000.0,2540000.0,2794000.0,3647440.0,4028440.0,4500880.0,4947920.0,5349240.0,5750560.0,6004560.0,6106160.0,7091680.0,8798560.0,10007600.0,11094720.0,10733024.0,13599160.0,14747240.0,16301720.0,17699736.0,19249136.0,20800000.0,21650000.0,22500000.0,23750000.0,26300000.0,24150000.0,24200000.0,24250000.0,24800000.0,25000000.0,30300000.0,30700000.0,31300000.0,31600000.0,31900000.0,33755000.0,33900000.0,34100000.0,34400000.0,34400000.0,35082000.0,29994000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDG,Madagascar:.Madagascar..MadagascarMadagascarMadagascarMadagascarMadagascarMalagasyRepublic,,,,,,,,,,,,733.552,,6134.608,6480.048,8331.2,13439.648,11277.6,8128.0,7124.192,13208.0,8339.328,6096.0,5283.2,,5691.632,7255.256,494.792,,,,,,,,,,,,1304.544,1555.496,1342.136,1856.232,3258.312,3514.344,5080.0,7112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
