ISO3,Country,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
EGY,egypt,,,,,,,,,,,,,,,,,,,,25.0,,200.0,15.0,,,,,186.0,1.0,55.0,,,6.0,1.0,,383.0,212.0,61.0,843.0,1069.0,602.0,1398.0,1280.0,,,175000.0,242000.0,237000.0,415000.0,454000.0,481000.0,,,,,,,451.0,473.0,427.0,656.0,1302.0,1087.0,242.0,1409.0,1456.0,1435.0,1776000.0,1943000.0,2140000.0,2223000.0,1900756.0,2121717.0,1998813.0,2047578.0,2112026.0,2562351.0,2405000.0,2131000.0,2287000.0,2229000.0,3869000.0,2433000.0,2429901.0,2662447.0,2941798.0,,2500000.0,1843027.0,2618065.0,2900000.0,2237475.0,1599000.0,2200000.0,2184729.0,1810606.0,2000000.0,2314425.0,3320878.0,3930002.0,1421772.0,1500000.0,508915.0,565229.0,565000.0,500000.0,560000.0
ESP,spain,9703177.0,6710357.0,5527552.0,5762733.0,5461857.0,4617332.0,4565489.0,,,,3400686.0,4550465.0,4300000.0,3140230.0,4893184.0,5418420.0,,,,1732667.0,1786811.0,1940000.0,2591570.0,,,13701955.0,13563284.0,11111053.0,10361468.0,9922670.0,10648785.0,7138556.0,1152868.0,1570994.0,1490001.0,1604972.0,1846662.0,2095580.0,2276992.0,2818139.0,2976366.0,2869330.0,3708910.0,4409766.0,5293113.0,4953969.0,4536400.0,5548476.0,5967595.0,5669812.0,5238000.0,,,,,,,7051.0,7308.0,6685.0,7326.0,9120.0,7641.0,7050.0,7375.0,8580.0,300.0,9226813.0,8483212.0,8261826.0,7939654.0,7981174.0,6462977.0,6053932.0,4499599.0,4262000.0,4610000.0,3012000.0,3120000.0,2750000.0,2475000.0,2086000.0,2028798.0,1263318.0,57930.0,52161.0,64000.0,75054.0,55058.0,24489.0,571.0,10879.0,,,,,,,,,,,,,,,
EST,sovietunionussr,,,,,,,,,,,,,,,,,,,,,,,,,,27000000.0,,28000000.0,30000000.0,,,,20000000.0,22000000.0,26000000.0,31000000.0,35000000.0,44000000.0,50000000.0,51730000.0,58700000.0,63300000.0,70700000.0,76800000.0,82900000.0,87413000.0,92899000.0,104858000.0,115775000.0,126079000.0,135304000.0,,,,,,,195506.0,203004.0,208000.0,216000.0,225000.0,232803.0,239109.0,239716.0,244231.0,241597.0,244713000.0,242417000.0,244411000.0,245200000.0,247104000.0,248000000.0,250000000.0,251000000.0,250000000.0,241000000.0,236000000.0,199300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIN,finland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16431.0,131905.0,181560.0,202912.0,206470.0,212000.0,224000.0,269000.0,280000.0,292000.0,360000.0,,,,,,,585.0,529.0,573.0,586.0,569.0,348.0,602.0,761.0,712.0,774.0,810000.0,871360.0,883800.0,865715.0,889500.0,898810.0,643000.0,648000.0,555550.0,35000.0,69014.0,32672.0,22836.0,11245.0,,,,,,,,,,,,,,,,,,,,,,,,,,
FJI,fiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.0,2977.0,11692.0,24000.0,10280.0,6229.0,1062.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA,france,21565746.0,11070921.0,610286.0,1653673.0,2002020.0,1644982.0,9278239.0,13648257.0,,,22974121.0,28526294.0,35166783.0,38696700.0,44949611.0,48548774.0,,,,27163427.0,29728996.0,31695690.0,31539780.0,32775667.0,37252386.0,32651657.0,32471823.0,14195000.0,20563000.0,24601000.0,31430000.0,18603000.0,7590948.0,15975855.0,18422877.0,22696661.0,30932000.0,29542000.0,34652000.0,40157499.0,41776954.0,43133433.0,49516812.0,51857000.0,56854000.0,58533462.0,59975714.0,65906692.0,65554359.0,65254080.0,56969000.0,,,,,,,56805.0,55862.0,54246.0,54232.0,54260.0,49647.0,45181.0,36630.0,33454.0,31627.0,28981000.0,21598000.0,19411000.0,15930000.0,15012000.0,14459000.0,12436000.0,11225000.0,9869000.0,9187000.0,8023000.0,7490000.0,5707000.0,3600000.0,2400000.0,1496000.0,1459900.0,522700.0,21000.0,,31319.0,36587.0,21367.0,,,,,,,,,,,,,,,,,
GBR,northernirelandUnitedKingdom,15997328.0,14867582.0,14235012.0,13494658.0,14845734.0,14613032.0,12254195.0,12707475.0,,,10882416.0,11057420.0,10146321.0,4094386.0,11211820.0,11263129.0,,,,7328190.0,7461720.0,10586846.0,10895385.0,12701386.0,14214995.0,11859191.0,14485600.0,17701800.0,18974200.0,19910349.0,18500255.0,15472270.0,14174900.0,12172800.0,11090900.0,13089200.0,13396700.0,12935800.0,14647100.0,16232200.0,15817500.0,15557200.0,16175100.0,16245400.0,16902100.0,14612400.0,14869500.0,17087400.0,16518000.0,15277100.0,14912000.0,,,,,,,12018.0,10228.0,9049.0,7105.0,3602.0,4490.0,4582.0,3745.0,239.0,4269.0,915900.0,731200.0,470100.0,384000.0,403400.0,274400.0,289000.0,262700.0,224100.0,34300.0,55300.0,59400.0,30900.0,1068.0,1177.0,1051.0,1190.0,1210.0,1188.0,1000.0,1033.0,510.0,464.0,500.0,500.0,354.0,341.0,300.0,145.0,,,,,,,,,,,
GEO,sovietunionussr,,,,,,,,,,,,,,,,,,,,,,,,,,27000000.0,,28000000.0,30000000.0,,,,20000000.0,22000000.0,26000000.0,31000000.0,35000000.0,44000000.0,50000000.0,51730000.0,58700000.0,63300000.0,70700000.0,76800000.0,82900000.0,87413000.0,92899000.0,104858000.0,115775000.0,126079000.0,135304000.0,,,,,,,195506.0,203004.0,208000.0,216000.0,225000.0,232803.0,239109.0,239716.0,244231.0,241597.0,244713000.0,242417000.0,244411000.0,245200000.0,247104000.0,248000000.0,250000000.0,251000000.0,250000000.0,241000000.0,236000000.0,199300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIN,frenchwestafricaguinea,,,,,,,,,,,,,,,,,,,,,,,,,,,10400.0,,,,,,,,,,,,,,392335.0,582765.0,640000.0,833500.0,1072000.0,408239.0,336915.0,764000.0,533000.0,689000.0,550000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRC,greece,308539.0,294476.0,154812.0,83619.0,62345.0,66799.0,,43627.0,,,98585.0,98183.0,,123358.0,122522.0,164269.0,,,,45295.0,83875.0,,200922.0,275845.0,,343107.0,302431.0,,,,,,,15000.0,,344.0,2756.0,7286.0,55829.0,155755.0,86938.0,75946.0,192166.0,400721.0,,328044.0,153371.0,292496.0,287182.0,197403.0,35000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTM,guatemala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,4000.0,4000.0,5000.0,5000.0,6000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11268.0,7341.0,31006.0,452.0,5463.0,1604.0,1160.0,10808.0,778.0,2035.0,,,,,
HKG,hongkong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908.0,59181.0,169374.0,160884.0,127512.0,123200.0,90800.0,115500.0,122963.0,94182.0,105125.0,119893.0,117043.0,117364.0,111537.0,111865.0,,,,,,,170.0,163.0,162.0,151.0,160.0,167.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRV,croatiayugoslavia,,,,,,,,,,,240688.0,324813.0,136901.0,360834.0,330791.0,432539.0,,,,26215.0,50925.0,176971.0,231022.0,443738.0,609713.0,597523.0,656285.0,586331.0,,,,,,393000.0,727000.0,865000.0,822000.0,812813.0,572170.0,665333.0,782362.0,1093200.0,1376214.0,1697724.0,1846485.0,1965000.0,2062000.0,2165000.0,2150000.0,2155000.0,2261000.0,,,,,,,3694.0,3728.0,3960.0,4670.0,5034.0,5239.0,260.0,4451.0,4564.0,617.0,4530000.0,4794000.0,5106000.0,5018000.0,5321000.0,5478154.0,6618122.0,5983000.0,5545155.0,5079691.0,4132173.0,2574000.0,475000.0,470000.0,400000.0,5520.0,5200.0,7230.0,5125.0,2088.0,,,,,,,,,,,,,,,,,,,,
HUN,hungary,2025984.0,1694660.0,1218367.0,,1555710.0,,,,,,,99130.0,66968.0,129768.0,191330.0,196395.0,,,,52029.0,49231.0,49000.0,189357.0,275256.0,284948.0,364091.0,630200.0,675000.0,,,,,47000.0,131000.0,240300.0,313000.0,34000.0,362000.0,400000.0,311000.0,353000.0,421000.0,347000.0,300000.0,273000.0,365229.0,432085.0,507932.0,595035.0,670738.0,721000.0,,,,,,,629.0,687.0,695.0,681.0,545.0,642.0,602.0,525.0,534.0,532.0,426000.0,422000.0,467000.0,441000.0,383000.0,311000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDN,indonesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,292.0,312.0,218.0,200.0,74742.0,86626.0,137000.0,124903.0,82967.0,130930.0,153271.0,193986.0,202778.0,142654.0,142143.0,173242.0,287821.0,341335.0,334895.0,348371.0,425101.0,487354.0,564424.0,562912.0,489126.0,469400.0,378500.0,245400.0,89700.0,32203.0,5489.0,,,,8975507.0,11814544.0,11545752.0,20000000.0,3000000.0,3838546.0,3800000.0,1955926.0,1321249.0,3450000.0
IND,goaIndiaportugueseindia,370845.0,441674.0,390271.0,411758.0,413273.0,492484.0,563750.0,,,,721639.0,655118.0,,1659295.0,1846735.0,2055981.0,,,,1760501.0,1228625.0,1916918.0,2341212.0,2526931.0,2870832.0,2743675.0,3116074.0,3103356.0,3194478.0,3217430.0,2655173.0,2364000.0,2264184.0,2407682.0,2498459.0,2292587.0,2808522.0,2965194.0,4086048.0,4403864.0,4783659.0,5667118.0,6853612.0,7362295.0,7975017.0,8921452.0,10881026.0,16278563.0,18369779.0,19183643.0,19690056.0,,,,,,,31366.0,33450.0,35476.0,35562.0,35485.0,41794.0,43868.0,42598.0,38838.0,39534.0,41936000.0,41460000.0,41997000.0,37584000.0,41570000.0,44186000.0,51610000.0,49411000.0,49961000.0,51434000.0,53702000.0,56915000.0,54870000.0,55818000.0,58000000.0,67418000.0,68173000.0,75723000.0,72230000.0,73475000.0,80762000.0,86226000.0,99072000.0,122838000.0,142711000.0,165230000.0,187696000.0,213246000.0,215437000.0,213370900.0,207157000.0,168582000.0,136618000.0,152433000.0,129103000.0,158108000.0,194584000.0,201426000.0,206446000.0,242830000.0
IRN,iran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146258.0,57330.0,56700.0,41000.0,10000.0,,,,,,,,,,,,,22.0,1100.0,100.0,1500.0,600.0,600000.0,600000.0,750000.0,850000.0,850000.0,2799000.0,28000000.0,2800000.0,2004832.0,,2611388.0,3888100.0,4193650.0,8652900.0,8690000.0,6463440.0,7426606.0,6217727.0,6000000.0,6000000.0,12208437.0,14835692.0,16906035.0,18287228.0,18204658.0,26243837.0,31537545.0,35195000.0,38200000.0,38200000.0,35548974.0,38260000.0,43497000.0,48693000.0,50000000.0,58485696.0,65001032.0,75843536.0,93365420.0,93365000.0
IRQ,iraq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000.0,3000.0,,,26639.0,,,,,,,,
ITA,italy,593423.0,694896.0,669042.0,931391.0,982583.0,683513.0,603240.0,416497.0,,,354311.0,233940.0,505001.0,514529.0,512614.0,630963.0,,,,417368.0,517294.0,494153.0,559771.0,844513.0,1000219.0,989829.0,933022.0,1160794.0,1319240.0,1068000.0,,,132116.0,147407.0,242585.0,557711.0,540656.0,457966.0,530999.0,839219.0,1013358.0,1101036.0,1405366.0,1660715.0,1557025.0,1280479.0,1217465.0,1241861.0,1215995.0,1132875.0,989964.0,,,,,,,757.0,683.0,616.0,522.0,659.0,632.0,514.0,478.0,353.0,219.0,434374.0,345604.0,195034.0,67700.0,237700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,japan,,,,,,,,,,,54000.0,56000.0,,128183.0,156494.0,,,,,223141.0,315605.0,,507718.0,742500.0,,759000.0,823000.0,1026000.0,1248000.0,2026000.0,2463000.0,2630000.0,1398000.0,548792.0,491151.0,549896.0,781574.0,912619.0,1081934.0,1372918.0,1655857.0,1637574.0,1542384.0,1975117.0,2208000.0,2056393.0,2507964.0,2808683.0,2825554.0,2545935.0,2386916.0,,,,,,,1574.0,1428.0,1347.0,1007.0,800.0,682.0,745.0,686.0,594.0,456.0,477555.0,441735.0,362449.0,295503.0,325000.0,336025.0,289731.0,263367.0,99418.0,425.0,34092.0,31444.0,39791.0,10621.0,3058.0,,,,,,,,,,,,,,,,,,,,,,,,,
KAZ,kazakhstansovietunionussr,,,,,,,,,,,,,,,,,,,,,,,,,,27000000.0,,28000000.0,30000000.0,,,,20000000.0,22000000.0,26000000.0,31000000.0,35000000.0,44000000.0,50000000.0,51730000.0,58700000.0,63300000.0,70700000.0,76800000.0,82900000.0,87413000.0,92899000.0,104858000.0,115775000.0,126079000.0,135304000.0,,,,,,,195506.0,203004.0,208000.0,216000.0,225000.0,232803.0,239109.0,239716.0,244231.0,241597.0,244713000.0,242417000.0,244411000.0,245200000.0,247104000.0,248000000.0,250000000.0,251000000.0,250000000.0,241000000.0,236000000.0,199300000.0,17671000.0,13128900.0,1345800.0,14902200.0,12975100.0,13132600.0,9335800.0,9607200.0,16156800.0,15886300.0,17675100.0,19364600.0,20302500.0,19471100.0,18254900.0,19582200.0,21486300.0,22281300.0,50190000.0,51742000.0,52614000.0,51758500.0,51540800.0,37269700.0,35793500.0,38728200.0,41876500.0,45210800.0
KGZ,sovietunionussr,,,,,,,,,,,,,,,,,,,,,,,,,,27000000.0,,28000000.0,30000000.0,,,,20000000.0,22000000.0,26000000.0,31000000.0,35000000.0,44000000.0,50000000.0,51730000.0,58700000.0,63300000.0,70700000.0,76800000.0,82900000.0,87413000.0,92899000.0,104858000.0,115775000.0,126079000.0,135304000.0,,,,,,,195506.0,203004.0,208000.0,216000.0,225000.0,232803.0,239109.0,239716.0,244231.0,241597.0,244713000.0,242417000.0,244411000.0,245200000.0,247104000.0,248000000.0,250000000.0,251000000.0,250000000.0,241000000.0,236000000.0,199300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KHM,frenchindochina,,,,,,,,,,,,,,,,,,,,,405.0,1512.0,625.0,9859.0,32764.0,128240.0,132564.0,31930.0,51425.0,62000.0,80000.0,23000.0,7800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOR,koreakoreasouth,139766.0,179108.0,235313.0,241474.0,138392.0,,,,,,239369.0,304470.0,,381593.0,415886.0,,,,,149022.0,254188.0,173228.0,588663.0,,,760000.0,1005000.0,1055000.0,1664000.0,2242000.0,2322000.0,3334000.0,819798.0,,,,,,,17145.0,18671.0,30506.0,28164.0,61874.0,182484.0,256902.0,277211.0,385900.0,481200.0,463300.0,492800.0,,,,,,,635.0,442.0,414.0,466.0,493.0,644.0,755.0,791.0,693.0,639.0,618900.0,593600.0,620100.0,655300.0,625200.0,668100.0,582300.0,469500.0,390000.0,344000.0,298300.0,221525.0,221592.0,218663.0,191313.0,184443.0,221163.0,295960.0,238252.0,187987.0,163192.0,22693.0,156774.0,174009.0,226287.0,1200000.0,1200000.0,1200000.0,1488000.0,1500000.0,5300000.0,5300000.0,5100000.0,3057000.0,2800000.0,4020000.0,4280000.0,4473000.0,3500000.0,3000000.0
LAO,frenchindochinalaos,,,,,,,,,,,,,,,,,,,,,405.0,1512.0,625.0,9859.0,32764.0,128240.0,132564.0,31930.0,51425.0,62000.0,80000.0,23000.0,7800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234745.0,115065.0,250000.0,99196.0,470300.0
LBN,lebanon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000.0,30000.0,50000.0,42000.0,31403.0,41586.0,23000.0,3000.0,8000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBR,liberia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6170000.0,876974.0,1264000.0,1190051.0,1716932.0,2036941.0,2128650.0,2034501.0,2664960.0,2915686.0,2791829.0,3741059.0,6453000.0,,,,,,,22294.0,24574.0,22978.0,23541.0,25706.0,18400.0,20783.0,384.0,20805.0,19900.0,17900000.0,19773000.0,18029000.0,15599000.0,14857000.0,14369000.0,14233000.0,13210000.0,12767000.0,7007121.0,3981000.0,1200000.0,1710000.0,,,,,,,,,,,,,,,,,,,386968.0,2369850.0,4698281.0,4813676.0,5748520.0,1405195.0,1604763.0,4657155.0,4458029.0
LTU,sovietunionussr,,,,,,,,,,,,,,,,,,,,,,,,,,27000000.0,,28000000.0,30000000.0,,,,20000000.0,22000000.0,26000000.0,31000000.0,35000000.0,44000000.0,50000000.0,51730000.0,58700000.0,63300000.0,70700000.0,76800000.0,82900000.0,87413000.0,92899000.0,104858000.0,115775000.0,126079000.0,135304000.0,,,,,,,195506.0,203004.0,208000.0,216000.0,225000.0,232803.0,239109.0,239716.0,244231.0,241597.0,244713000.0,242417000.0,244411000.0,245200000.0,247104000.0,248000000.0,250000000.0,251000000.0,250000000.0,241000000.0,236000000.0,199300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,luxemburg,7215514.0,4926980.0,6040765.0,6643689.0,4207820.0,3081074.0,3062450.0,,,,4031696.0,5247862.0,6564862.0,7633741.0,7151489.0,6915853.0,,,,3161879.0,3309312.0,3771328.0,4068520.0,4818667.0,7643597.0,5059443.0,5759000.0,4810000.0,6722000.0,5029000.0,5170000.0,2877000.0,1383673.0,2211421.0,1960703.0,3345587.0,4071984.0,3784368.0,5536277.0,7130442.0,7056411.0,5794000.0,7090818.0,7474900.0,7719300.0,6533160.0,6406000.0,6867107.0,7340152.0,6404404.0,6879912.0,,,,,,,5722.0,4507.0,4166.0,3782.0,2686.0,2315.0,2079.0,1548.0,835.0,630.0,560165.0,429080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LVA,sovietunionussr,,,,,,,,,,,,,,,,,,,,,,,,,,27000000.0,,28000000.0,30000000.0,,,,20000000.0,22000000.0,26000000.0,31000000.0,35000000.0,44000000.0,50000000.0,51730000.0,58700000.0,63300000.0,70700000.0,76800000.0,82900000.0,87413000.0,92899000.0,104858000.0,115775000.0,126079000.0,135304000.0,,,,,,,195506.0,203004.0,208000.0,216000.0,225000.0,232803.0,239109.0,239716.0,244231.0,241597.0,244713000.0,242417000.0,244411000.0,245200000.0,247104000.0,248000000.0,250000000.0,251000000.0,250000000.0,241000000.0,236000000.0,199300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAR,morocco'Morocco(French)'Morocco(Spanish)moroccosouthernmoroccocnorthern,,,,,,,,,,,390329.0,,,468700.0,936774.0,,,,,168479.0,507692.0,,1149323.0,1036355.0,1400000.0,1581932.0,1541923.0,463400.0,547496.0,541986.0,549476.0,686500.0,703802.0,929127.0,1042141.0,1182781.0,1230937.0,1253667.0,1453538.0,1572119.0,1479254.0,1252226.0,1326344.0,1773541.0,1845217.0,1514385.0,1245043.0,1552116.0,1438829.0,1130709.0,1018249.0,,,,,,,872.0,623.0,234.0,375.0,569.0,554.0,343.0,407.0,63.0,,78020.0,73112.0,223820.0,252475.0,250000.0,180028.0,195600.0,279378.0,156416.0,175600.0,149540.0,98676.0,84679.0,106700.0,63517.0,47192.0,11842.0,12011.0,9285.0,6625.0,6462.0,7976.0,8736.0,4019.0,,16300.0,35500.0,47958.0,22878.0,29600.0,44665.0,78926.0,260700.0,301100.0,22910.0,17860.0,21033.0,100000.0,100000.0,100000.0
MDA,sovietunionussr,,,,,,,,,,,,,,,,,,,,,,,,,,27000000.0,,28000000.0,30000000.0,,,,20000000.0,22000000.0,26000000.0,31000000.0,35000000.0,44000000.0,50000000.0,51730000.0,58700000.0,63300000.0,70700000.0,76800000.0,82900000.0,87413000.0,92899000.0,104858000.0,115775000.0,126079000.0,135304000.0,,,,,,,195506.0,203004.0,208000.0,216000.0,225000.0,232803.0,239109.0,239716.0,244231.0,241597.0,244713000.0,242417000.0,244411000.0,245200000.0,247104000.0,248000000.0,250000000.0,251000000.0,250000000.0,241000000.0,236000000.0,199300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDG,madagascar,,,,,,,,,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEX,mexico,,,,,,,,,,,49878.0,51605.0,,91513.0,,,,,,26694.0,76486.0,104128.0,94080.0,121176.0,133869.0,97782.0,141601.0,109033.0,108395.0,128756.0,165492.0,184008.0,278062.0,271095.0,327195.0,332000.0,357000.0,413000.0,450000.0,557870.0,538550.0,513830.0,704000.0,801000.0,935000.0,955000.0,880000.0,860000.0,1130000.0,2220000.0,2290000.0,,,,,,,4812.0,4354.0,5089.0,5188.0,5900.0,5054.0,5466.0,5381.0,5334.0,5900.0,7630660.0,8019105.0,8154908.0,8039000.0,8317000.0,7819900.0,7299100.0,7522900.0,8431000.0,8033000.0,8073000.0,7540000.0,7809000.0,8480000.0,7535546.0,10704000.0,11809000.0,11956000.0,11101000.0,10814000.0,11300000.0,8660000.0,9966000.0,12398000.0,13369000.0,14468000.0,14568000.0,16540000.0,17709000.0,17693000.0,21210000.0,19403000.0,22600000.0,28545000.0,25193818.0,20397000.0,18317700.0,17746262.0,21244460.0,21000000.0
MKD,macedoniayugoslavia,,,,,,,,,,,240688.0,324813.0,136901.0,360834.0,330791.0,432539.0,,,,26215.0,50925.0,176971.0,231022.0,443738.0,609713.0,597523.0,656285.0,586331.0,,,,,,393000.0,727000.0,865000.0,822000.0,812813.0,572170.0,665333.0,782362.0,1093200.0,1376214.0,1697724.0,1846485.0,1965000.0,2062000.0,2165000.0,2150000.0,2155000.0,2261000.0,,,,,,,3694.0,3728.0,3960.0,4670.0,5034.0,5239.0,260.0,4451.0,4564.0,617.0,4530000.0,4794000.0,5106000.0,5018000.0,5321000.0,5478154.0,6618122.0,5983000.0,5545155.0,5079691.0,4132173.0,2574000.0,430000.0,430000.0,400000.0,20520.0,20200.0,22230.0,20125.0,2088.0,15000.0,15000.0,15000.0,15000.0,15000.0,,,,,,,,,,,,,,,
MLI,frenchwestafricamali,,,,,,,,,,,,,,,,,,,,,,,,,,,10400.0,,,,,,,,,,,,,,392335.0,582765.0,640000.0,833500.0,1072000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4600.0,100000.0,160000.0,100000.0,100000.0,,,,,
MMR,burma,,,,,,,,,,,,,,,,,,,,,,,23085.0,26316.0,25426.0,18050.0,26259.0,22693.0,,,,,,,,,,,,,,,,,,4363.0,3692.0,15670.0,,9017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,serbiaandmontenegroyugoslavia,,,,,,,,,,,240688.0,324813.0,136901.0,360834.0,330791.0,432539.0,,,,26215.0,50925.0,176971.0,231022.0,443738.0,609713.0,597523.0,656285.0,586331.0,,,,,,393000.0,727000.0,865000.0,822000.0,812813.0,572170.0,665333.0,782362.0,1093200.0,1376214.0,1697724.0,1846485.0,1965000.0,2062000.0,2165000.0,2150000.0,2155000.0,2261000.0,,,,,,,3694.0,3728.0,3960.0,4670.0,5034.0,5239.0,260.0,4451.0,4564.0,617.0,4530000.0,4794000.0,5106000.0,5018000.0,5321000.0,5478154.0,6618122.0,5983000.0,5545155.0,5079691.0,4132173.0,2574000.0,400000.0,400000.0,400000.0,5520.0,5200.0,7230.0,5125.0,2088.0,1115.0,,,,,,,,,,,,,,,,,,,
MNG,mongolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167700.0,180000.0,265100.0,1387400.0,1379000.0,3203200.0,5678300.0,7561400.0,6011200.0,6000000.0,6173400.0,4936200.0,7694700.0,6225400.0,8572200.0
MOZ,mozambique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1476.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRT,frenchwestafricamauritania,,,,,,,,,,,,,,,,,,,,,,,,,,,10400.0,,,,,,,,,,,,,,392335.0,582765.0,640000.0,833500.0,1072000.0,,,,295000.0,984000.0,1279000.0,,,,,,,9103.0,8457.0,9298.0,10445.0,11741.0,8677.0,9420.0,7467.0,6400.0,9300.0,8939000.0,8473000.0,7660000.0,7402000.0,9526576.0,9200000.0,7200000.0,9008000.0,9300000.0,12100000.0,11590000.0,10246000.0,9110000.0,9362000.0,11000000.0,11300000.0,11400000.0,11700000.0,11402000.0,10400000.0,11069000.0,10300000.0,9600000.0,10100000.0,10700000.0,10752000.0,11155000.0,11815000.0,10968000.0,10275000.0,11109000.0,11176000.0,11169800.0,12532200.0,13305800.0,11607000.0,13268061.0,11813000.0,10710305.0,12196491.0
MWI,malawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3800.0,5000.0,2563.0,3000.0
MYS,federatedmalaystatesmalayamalayamalayanunionmalaysiaunfederatedmalaystates,,,,,,,,,,,154161.0,235118.0,,295610.0,458279.0,644635.0,,,,688179.0,766472.0,1135649.0,1411636.0,1654996.0,1661989.0,1581838.0,1942521.0,2105612.0,,90776.0,48361.0,10453.0,13375.0,3843023.0,4372804.0,7161317.0,8976290.0,11210283.0,13565803.0,1055506.0,1062678.0,1212780.0,1466184.0,2444570.0,2972359.0,2795261.0,3760684.0,5640258.0,6733520.0,6507302.0,7264543.0,,,,,,,4491.0,950.0,521.0,517.0,481.0,348.0,308.0,330.0,320.0,351.0,371186.0,532455.0,340300.0,113700.0,193827.0,181660.0,207963.0,161287.0,128654.0,105773.0,344186.0,375869.0,319919.0,245849.0,243182.0,202322.0,325114.0,269087.0,376009.0,337462.0,258573.0,376476.0,404350.0,596612.0,663732.0,949605.0,667082.0,802030.0,981932.0,1470186.0,3557813.0,8077879.0,12143985.0,12134258.0,9615323.0,1625253.0,1914232.0,3919632.0,3353634.0,4160462.0
